id  label
ENSMUST00000132834.1  NonCoding
ENSMUST00000136196.1  NonCoding
ENSMUST00000129924.1  NonCoding
ENSMUST00000135553.2  NonCoding
ENSMUST00000124762.1  Coding
ENSMUST00000154739.1  NonCoding
ENSMUST00000181056.1  NonCoding
ENSMUST00000138817.1  NonCoding
ENSMUST00000132487.1  NonCoding
ENSMUST00000150471.1  NonCoding
ENSMUST00000143473.1  NonCoding
ENSMUST00000162268.1  NonCoding
ENSMUST00000181152.1  NonCoding
ENSMUST00000150772.1  NonCoding
ENSMUST00000176545.1  NonCoding
ENSMUST00000176016.1  NonCoding
ENSMUST00000134305.1  NonCoding
ENSMUST00000140673.1  NonCoding
ENSMUST00000128213.1  NonCoding
ENSMUST00000143819.1  NonCoding
ENSMUST00000129441.1  NonCoding
ENSMUST00000123700.1  NonCoding
ENSMUST00000125967.1  NonCoding
ENSMUST00000142279.1  NonCoding
ENSMUST00000155965.1  NonCoding
ENSMUST00000126480.1  NonCoding
ENSMUST00000156822.1  NonCoding
ENSMUST00000153795.1  NonCoding
ENSMUST00000143569.1  NonCoding
ENSMUST00000183967.1  NonCoding
ENSMUST00000132296.1  NonCoding
ENSMUST00000133160.2  NonCoding
ENSMUST00000176721.1  NonCoding
ENSMUST00000153599.1  NonCoding
ENSMUST00000139095.1  NonCoding
ENSMUST00000128904.1  NonCoding
ENSMUST00000127883.1  NonCoding
ENSMUST00000153030.1  Coding
ENSMUST00000156781.1  NonCoding
ENSMUST00000123060.1  NonCoding
ENSMUST00000126237.1  NonCoding
ENSMUST00000147541.1  NonCoding
ENSMUST00000181125.1  NonCoding
ENSMUST00000150366.1  NonCoding
ENSMUST00000129139.1  NonCoding
ENSMUST00000153899.1  NonCoding
ENSMUST00000148057.1  NonCoding
ENSMUST00000143550.1  NonCoding
ENSMUST00000154379.1  NonCoding
ENSMUST00000143760.1  NonCoding
ENSMUST00000131057.1  NonCoding
ENSMUST00000149136.1  NonCoding
ENSMUST00000136438.1  NonCoding
ENSMUST00000130373.1  NonCoding
ENSMUST00000126577.1  NonCoding
ENSMUST00000128183.1  NonCoding
ENSMUST00000130963.1  NonCoding
ENSMUST00000141088.1  NonCoding
ENSMUST00000144230.1  Coding
ENSMUST00000180919.1  NonCoding
ENSMUST00000134391.1  NonCoding
ENSMUST00000132264.1  NonCoding
ENSMUST00000139704.1  NonCoding
ENSMUST00000151381.1  NonCoding
ENSMUST00000125577.1  NonCoding
ENSMUST00000146016.1  Coding
ENSMUST00000156576.1  NonCoding
ENSMUST00000144096.1  NonCoding
ENSMUST00000127450.1  NonCoding
ENSMUST00000129379.1  NonCoding
ENSMUST00000155681.1  NonCoding
ENSMUST00000135048.1  NonCoding
ENSMUST00000123579.1  Coding
ENSMUST00000181502.1  NonCoding
ENSMUST00000134226.1  Coding
ENSMUST00000181803.1  NonCoding
ENSMUST00000151816.1  NonCoding
ENSMUST00000181381.1  NonCoding
ENSMUST00000127001.1  Coding
ENSMUST00000148740.1  NonCoding
ENSMUST00000172344.1  NonCoding
ENSMUST00000155877.1  NonCoding
ENSMUST00000165676.1  NonCoding
ENSMUST00000146949.1  NonCoding
ENSMUST00000182261.1  NonCoding
ENSMUST00000145464.1  NonCoding
ENSMUST00000180861.1  NonCoding
ENSMUST00000127129.1  NonCoding
ENSMUST00000136690.2  NonCoding
ENSMUST00000132822.1  Coding
ENSMUST00000180709.1  NonCoding
ENSMUST00000165200.1  NonCoding
ENSMUST00000160258.1  NonCoding
ENSMUST00000180751.1  NonCoding
ENSMUST00000181290.1  NonCoding
ENSMUST00000180617.1  NonCoding
ENSMUST00000167922.1  NonCoding
ENSMUST00000144575.1  NonCoding
ENSMUST00000122988.1  NonCoding
ENSMUST00000181875.1  NonCoding
ENSMUST00000143272.1  NonCoding
ENSMUST00000146701.1  NonCoding
ENSMUST00000166636.2  NonCoding
ENSMUST00000143847.1  NonCoding
ENSMUST00000182119.1  NonCoding
ENSMUST00000182770.1  NonCoding
ENSMUST00000183026.1  NonCoding
ENSMUST00000182499.1  NonCoding
ENSMUST00000183116.1  NonCoding
ENSMUST00000183084.1  NonCoding
ENSMUST00000182300.1  NonCoding
ENSMUST00000180836.1  NonCoding
ENSMUST00000181118.1  NonCoding
ENSMUST00000127108.1  NonCoding
ENSMUST00000122940.1  NonCoding
ENSMUST00000153753.1  NonCoding
ENSMUST00000144770.1  NonCoding
ENSMUST00000154766.1  NonCoding
ENSMUST00000148981.1  NonCoding
ENSMUST00000151220.1  NonCoding
ENSMUST00000154919.1  NonCoding
ENSMUST00000155292.1  NonCoding
ENSMUST00000139576.1  NonCoding
ENSMUST00000153175.1  NonCoding
ENSMUST00000129791.1  NonCoding
ENSMUST00000148207.1  NonCoding
ENSMUST00000148552.1  NonCoding
ENSMUST00000140980.1  NonCoding
ENSMUST00000163056.1  NonCoding
ENSMUST00000183264.1  NonCoding
ENSMUST00000182568.1  NonCoding
ENSMUST00000160797.1  Coding
ENSMUST00000152292.1  NonCoding
ENSMUST00000163053.1  NonCoding
ENSMUST00000099446.3  Coding
ENSMUST00000181516.1  NonCoding
ENSMUST00000180656.1  NonCoding
ENSMUST00000128914.1  NonCoding
ENSMUST00000181103.1  NonCoding
ENSMUST00000180409.1  NonCoding
ENSMUST00000181705.1  NonCoding
ENSMUST00000180894.1  NonCoding
ENSMUST00000161917.1  NonCoding
ENSMUST00000161491.1  NonCoding
ENSMUST00000163690.1  NonCoding
ENSMUST00000180416.1  NonCoding
ENSMUST00000181988.1  NonCoding
ENSMUST00000179324.1  NonCoding
ENSMUST00000180491.1  NonCoding
ENSMUST00000164299.1  NonCoding
ENSMUST00000150623.1  NonCoding
ENSMUST00000149661.1  NonCoding
ENSMUST00000139397.1  NonCoding
ENSMUST00000127817.1  NonCoding
ENSMUST00000181089.1  NonCoding
ENSMUST00000181364.1  NonCoding
ENSMUST00000181881.1  NonCoding
ENSMUST00000180980.1  NonCoding
ENSMUST00000181472.1  NonCoding
ENSMUST00000181015.1  NonCoding
ENSMUST00000180944.1  NonCoding
ENSMUST00000181013.1  NonCoding
ENSMUST00000181701.1  NonCoding
ENSMUST00000181787.1  NonCoding
ENSMUST00000181409.1  NonCoding
ENSMUST00000180633.1  NonCoding
ENSMUST00000172460.1  Coding
ENSMUST00000181936.1  NonCoding
ENSMUST00000128848.1  NonCoding
ENSMUST00000142099.1  NonCoding
ENSMUST00000180987.1  NonCoding
ENSMUST00000170150.1  NonCoding
ENSMUST00000090409.1  NonCoding
ENSMUST00000159360.1  NonCoding
ENSMUST00000159562.1  NonCoding
ENSMUST00000160661.1  NonCoding
ENSMUST00000180668.1  NonCoding
ENSMUST00000143315.1  NonCoding
ENSMUST00000169975.1  NonCoding
ENSMUST00000099718.3  NonCoding
ENSMUST00000127359.1  NonCoding
ENSMUST00000161397.1  NonCoding
ENSMUST00000183522.1  NonCoding
ENSMUST00000181482.1  NonCoding
ENSMUST00000183822.1  NonCoding
ENSMUST00000160334.1  NonCoding
ENSMUST00000180682.1  NonCoding
ENSMUST00000149702.1  NonCoding
ENSMUST00000180534.1  NonCoding
ENSMUST00000180377.2  NonCoding
ENSMUST00000182537.1  NonCoding
ENSMUST00000183304.1  NonCoding
ENSMUST00000175861.1  NonCoding
ENSMUST00000176841.1  NonCoding
ENSMUST00000175674.1  NonCoding
ENSMUST00000183398.1  NonCoding
ENSMUST00000183759.1  Coding
ENSMUST00000183514.1  NonCoding
ENSMUST00000168470.1  NonCoding
ENSMUST00000137352.1  NonCoding
ENSMUST00000176344.1  NonCoding
ENSMUST00000130256.1  NonCoding
ENSMUST00000144926.1  NonCoding
ENSMUST00000135485.1  NonCoding
ENSMUST00000100291.2  NonCoding
ENSMUST00000136187.1  NonCoding
ENSMUST00000140003.1  NonCoding
ENSMUST00000149906.1  NonCoding
ENSMUST00000180604.1  NonCoding
ENSMUST00000183117.1  NonCoding
ENSMUST00000150382.2  NonCoding
ENSMUST00000162520.1  NonCoding
ENSMUST00000128804.1  NonCoding
ENSMUST00000180823.1  NonCoding
ENSMUST00000165880.1  NonCoding
ENSMUST00000147638.1  NonCoding
ENSMUST00000180432.2  NonCoding
ENSMUST00000162171.1  NonCoding
ENSMUST00000131710.1  NonCoding
ENSMUST00000138675.1  NonCoding
ENSMUST00000133273.2  NonCoding
ENSMUST00000178628.1  Coding
ENSMUST00000159271.1  NonCoding
ENSMUST00000176338.1  NonCoding
ENSMUST00000161735.1  NonCoding
ENSMUST00000181384.1  NonCoding
ENSMUST00000140253.1  NonCoding
ENSMUST00000185067.1  NonCoding
ENSMUST00000181802.1  NonCoding
ENSMUST00000180490.1  NonCoding
ENSMUST00000159738.1  NonCoding
ENSMUST00000179575.1  NonCoding
ENSMUST00000177831.1  NonCoding
ENSMUST00000180953.1  NonCoding
ENSMUST00000180639.1  NonCoding
ENSMUST00000150906.1  NonCoding
ENSMUST00000181498.1  Coding
ENSMUST00000149681.1  NonCoding
ENSMUST00000181834.1  NonCoding
ENSMUST00000180401.1  NonCoding
ENSMUST00000159309.1  NonCoding
ENSMUST00000159040.1  NonCoding
ENSMUST00000181113.1  NonCoding
ENSMUST00000123905.1  NonCoding
ENSMUST00000105610.2  NonCoding
ENSMUST00000148293.1  NonCoding
ENSMUST00000174085.1  NonCoding
ENSMUST00000144134.2  NonCoding
ENSMUST00000180735.1  NonCoding
ENSMUST00000181817.1  NonCoding
ENSMUST00000050665.3  NonCoding
ENSMUST00000128832.1  NonCoding
ENSMUST00000182656.1  NonCoding
ENSMUST00000182398.1  NonCoding
ENSMUST00000182748.1  NonCoding
ENSMUST00000182986.1  NonCoding
ENSMUST00000183621.1  NonCoding
ENSMUST00000124376.1  NonCoding
ENSMUST00000180967.1  NonCoding
ENSMUST00000136744.1  NonCoding
ENSMUST00000127413.1  NonCoding
ENSMUST00000181465.1  NonCoding
ENSMUST00000180924.1  NonCoding
ENSMUST00000181895.1  NonCoding
ENSMUST00000160177.2  NonCoding
ENSMUST00000159947.1  NonCoding
ENSMUST00000130639.1  NonCoding
ENSMUST00000163578.1  Coding
ENSMUST00000160932.1  NonCoding
ENSMUST00000160626.2  NonCoding
ENSMUST00000181251.1  NonCoding
ENSMUST00000181938.1  NonCoding
ENSMUST00000181397.1  NonCoding
ENSMUST00000181605.1  NonCoding
ENSMUST00000148704.1  NonCoding
ENSMUST00000181259.1  NonCoding
ENSMUST00000084725.4  NonCoding
ENSMUST00000180721.1  NonCoding
ENSMUST00000148064.1  NonCoding
ENSMUST00000180932.1  NonCoding
ENSMUST00000143605.1  Coding
ENSMUST00000130607.1  NonCoding
ENSMUST00000146320.1  NonCoding
ENSMUST00000181112.1  NonCoding
ENSMUST00000164075.1  NonCoding
ENSMUST00000173770.2  NonCoding
ENSMUST00000174600.1  NonCoding
ENSMUST00000162133.1  Coding
ENSMUST00000159539.1  NonCoding
ENSMUST00000174464.1  NonCoding
ENSMUST00000174173.1  NonCoding
ENSMUST00000172531.1  NonCoding
ENSMUST00000172874.1  NonCoding
ENSMUST00000172480.1  Coding
ENSMUST00000173648.1  Coding
ENSMUST00000172072.1  NonCoding
ENSMUST00000164150.1  NonCoding
ENSMUST00000161664.1  NonCoding
ENSMUST00000155812.1  NonCoding
ENSMUST00000172972.1  NonCoding
ENSMUST00000086914.5  Coding
ENSMUST00000167453.1  NonCoding
ENSMUST00000180743.1  NonCoding
ENSMUST00000161407.1  NonCoding
ENSMUST00000176958.1  NonCoding
ENSMUST00000176556.1  NonCoding
ENSMUST00000161043.1  NonCoding
ENSMUST00000181769.1  NonCoding
ENSMUST00000180850.1  NonCoding
ENSMUST00000178464.1  NonCoding
ENSMUST00000160925.1  NonCoding
ENSMUST00000180948.1  NonCoding
ENSMUST00000179771.1  NonCoding
ENSMUST00000144006.1  NonCoding
ENSMUST00000181729.1  NonCoding
ENSMUST00000181453.1  NonCoding
ENSMUST00000180931.1  NonCoding
ENSMUST00000160935.1  NonCoding
ENSMUST00000151215.1  NonCoding
ENSMUST00000184994.1  NonCoding
ENSMUST00000149935.1  NonCoding
ENSMUST00000151719.1  NonCoding
ENSMUST00000147073.1  NonCoding
ENSMUST00000181765.1  NonCoding
ENSMUST00000130696.1  NonCoding
ENSMUST00000151209.1  NonCoding
ENSMUST00000150186.1  NonCoding
ENSMUST00000124013.1  NonCoding
ENSMUST00000144078.1  NonCoding
ENSMUST00000139488.1  NonCoding
ENSMUST00000147221.1  NonCoding
ENSMUST00000159260.1  NonCoding
ENSMUST00000180957.1  NonCoding
ENSMUST00000162318.1  Coding
ENSMUST00000160306.1  NonCoding
ENSMUST00000138593.2  Coding
ENSMUST00000130619.2  NonCoding
ENSMUST00000150627.2  Coding
ENSMUST00000136632.1  NonCoding
ENSMUST00000174287.1  NonCoding
ENSMUST00000137405.1  NonCoding
ENSMUST00000155528.1  NonCoding
ENSMUST00000181422.1  NonCoding
ENSMUST00000081739.1  NonCoding
ENSMUST00000125496.1  NonCoding
ENSMUST00000179640.1  NonCoding
ENSMUST00000183473.1  NonCoding
ENSMUST00000181623.1  NonCoding
ENSMUST00000177048.1  NonCoding
ENSMUST00000180986.1  NonCoding
ENSMUST00000142067.1  NonCoding
ENSMUST00000147754.1  NonCoding
ENSMUST00000129953.1  NonCoding
ENSMUST00000128603.1  NonCoding
ENSMUST00000180609.1  NonCoding
ENSMUST00000160992.1  NonCoding
ENSMUST00000181365.1  NonCoding
ENSMUST00000133963.1  NonCoding
ENSMUST00000130184.1  NonCoding
ENSMUST00000180538.1  NonCoding
ENSMUST00000180848.1  NonCoding
ENSMUST00000180489.1  NonCoding
ENSMUST00000162724.1  NonCoding
ENSMUST00000181959.1  NonCoding
ENSMUST00000143595.1  NonCoding
ENSMUST00000136990.2  NonCoding
ENSMUST00000164379.1  NonCoding
ENSMUST00000099260.1  Coding
ENSMUST00000127117.1  Coding
ENSMUST00000123120.1  NonCoding
ENSMUST00000151112.1  NonCoding
ENSMUST00000130099.1  NonCoding
ENSMUST00000155208.1  NonCoding
ENSMUST00000133794.1  NonCoding
ENSMUST00000142032.1  NonCoding
ENSMUST00000147993.1  NonCoding
ENSMUST00000155337.1  NonCoding
ENSMUST00000137981.1  NonCoding
ENSMUST00000126712.1  NonCoding
ENSMUST00000144018.1  NonCoding
ENSMUST00000149994.1  NonCoding
ENSMUST00000144412.1  NonCoding
ENSMUST00000146148.1  NonCoding
ENSMUST00000180584.1  NonCoding
ENSMUST00000136518.1  NonCoding
ENSMUST00000114854.1  NonCoding
ENSMUST00000151426.1  NonCoding
ENSMUST00000144853.1  NonCoding
ENSMUST00000096426.4  NonCoding
ENSMUST00000129479.1  Coding
ENSMUST00000181533.1  NonCoding
ENSMUST00000152648.1  NonCoding
ENSMUST00000156823.1  NonCoding
ENSMUST00000148284.1  NonCoding
ENSMUST00000180684.1  Coding
ENSMUST00000122953.1  NonCoding
ENSMUST00000133125.1  NonCoding
ENSMUST00000147681.1  NonCoding
ENSMUST00000129259.1  Coding
ENSMUST00000056225.6  Coding
ENSMUST00000152916.1  NonCoding
ENSMUST00000181020.2  NonCoding
ENSMUST00000127533.1  NonCoding
ENSMUST00000179529.1  NonCoding
ENSMUST00000177683.1  NonCoding
ENSMUST00000178390.1  NonCoding
ENSMUST00000177724.1  NonCoding
ENSMUST00000154072.1  NonCoding
ENSMUST00000155136.1  NonCoding
ENSMUST00000135491.1  NonCoding
ENSMUST00000147100.1  NonCoding
ENSMUST00000146801.1  NonCoding
ENSMUST00000134672.1  NonCoding
ENSMUST00000125022.1  NonCoding
ENSMUST00000155206.1  Coding
ENSMUST00000179833.1  NonCoding
ENSMUST00000132626.1  Coding
ENSMUST00000151778.1  NonCoding
ENSMUST00000125102.1  NonCoding
ENSMUST00000148217.1  NonCoding
ENSMUST00000126095.1  NonCoding
ENSMUST00000136860.1  Coding
ENSMUST00000129329.1  NonCoding
ENSMUST00000133867.1  NonCoding
ENSMUST00000142044.1  NonCoding
ENSMUST00000149873.1  NonCoding
ENSMUST00000160659.1  NonCoding
ENSMUST00000181885.1  NonCoding
ENSMUST00000176154.1  NonCoding
ENSMUST00000172128.1  NonCoding
ENSMUST00000160947.1  NonCoding
ENSMUST00000129740.2  NonCoding
ENSMUST00000180778.1  NonCoding
ENSMUST00000151616.1  NonCoding
ENSMUST00000181595.1  NonCoding
ENSMUST00000122813.1  NonCoding
ENSMUST00000147494.1  NonCoding
ENSMUST00000093501.3  NonCoding
ENSMUST00000162784.1  NonCoding
ENSMUST00000113396.2  NonCoding
ENSMUST00000181016.1  Coding
ENSMUST00000181755.1  NonCoding
ENSMUST00000181183.1  NonCoding
ENSMUST00000143266.1  NonCoding
ENSMUST00000183317.1  Coding
ENSMUST00000086432.5  NonCoding
ENSMUST00000165464.1  Coding
ENSMUST00000182127.1  Coding
ENSMUST00000123231.1  NonCoding
ENSMUST00000097531.2  NonCoding
ENSMUST00000159706.1  NonCoding
ENSMUST00000160497.1  NonCoding
ENSMUST00000135643.1  Coding
ENSMUST00000180713.1  NonCoding
ENSMUST00000181831.1  NonCoding
ENSMUST00000160380.2  NonCoding
ENSMUST00000181630.1  NonCoding
ENSMUST00000131044.1  NonCoding
ENSMUST00000131190.1  NonCoding
ENSMUST00000132414.1  NonCoding
ENSMUST00000141869.1  NonCoding
ENSMUST00000148607.1  NonCoding
ENSMUST00000169209.1  Coding
ENSMUST00000181730.1  NonCoding
ENSMUST00000137869.1  NonCoding
ENSMUST00000137756.1  NonCoding
ENSMUST00000153600.1  NonCoding
ENSMUST00000145413.1  NonCoding
ENSMUST00000146702.1  NonCoding
ENSMUST00000125869.1  NonCoding
ENSMUST00000147294.2  NonCoding
ENSMUST00000131588.2  NonCoding
ENSMUST00000184325.1  NonCoding
ENSMUST00000146954.1  NonCoding
ENSMUST00000143821.1  NonCoding
ENSMUST00000128307.1  NonCoding
ENSMUST00000128859.1  NonCoding
ENSMUST00000143767.1  NonCoding
ENSMUST00000127600.1  NonCoding
ENSMUST00000133981.1  NonCoding
ENSMUST00000135297.1  Coding
ENSMUST00000147420.1  NonCoding
ENSMUST00000143191.1  NonCoding
ENSMUST00000142828.1  NonCoding
ENSMUST00000135244.1  NonCoding
ENSMUST00000146495.1  NonCoding
ENSMUST00000137073.1  NonCoding
ENSMUST00000140238.1  NonCoding
ENSMUST00000149025.1  NonCoding
ENSMUST00000174870.1  NonCoding
ENSMUST00000126948.1  NonCoding
ENSMUST00000156541.1  NonCoding
ENSMUST00000131512.1  NonCoding
ENSMUST00000150005.1  NonCoding
ENSMUST00000134580.1  NonCoding
ENSMUST00000148587.1  NonCoding
ENSMUST00000134411.1  NonCoding
ENSMUST00000137397.1  NonCoding
ENSMUST00000135433.1  NonCoding
ENSMUST00000132149.1  NonCoding
ENSMUST00000146049.1  NonCoding
ENSMUST00000135990.1  NonCoding
ENSMUST00000147678.1  NonCoding
ENSMUST00000129868.1  NonCoding
ENSMUST00000153051.1  NonCoding
ENSMUST00000145579.1  NonCoding
ENSMUST00000136794.1  Coding
ENSMUST00000135360.1  NonCoding
ENSMUST00000136555.1  NonCoding
ENSMUST00000137471.1  NonCoding
ENSMUST00000137422.1  NonCoding
ENSMUST00000147463.1  NonCoding
ENSMUST00000128577.1  NonCoding
ENSMUST00000142509.1  NonCoding
ENSMUST00000124586.1  NonCoding
ENSMUST00000141809.1  NonCoding
ENSMUST00000131908.1  NonCoding
ENSMUST00000076667.1  NonCoding
ENSMUST00000155786.1  NonCoding
ENSMUST00000137275.1  NonCoding
ENSMUST00000139927.1  NonCoding
ENSMUST00000143649.1  NonCoding
ENSMUST00000142937.1  NonCoding
ENSMUST00000180562.1  NonCoding
ENSMUST00000126086.1  NonCoding
ENSMUST00000144256.1  NonCoding
ENSMUST00000150276.1  NonCoding
ENSMUST00000143738.1  NonCoding
ENSMUST00000128053.1  NonCoding
ENSMUST00000153188.1  NonCoding
ENSMUST00000183632.1  NonCoding
ENSMUST00000167704.1  NonCoding
ENSMUST00000172560.1  NonCoding
ENSMUST00000173365.1  NonCoding
ENSMUST00000144981.1  NonCoding
ENSMUST00000146657.1  Coding
ENSMUST00000148478.1  NonCoding
ENSMUST00000180635.1  NonCoding
ENSMUST00000184958.1  NonCoding
ENSMUST00000153969.1  NonCoding
ENSMUST00000125186.1  NonCoding
ENSMUST00000141787.1  NonCoding
ENSMUST00000180958.1  NonCoding
ENSMUST00000147951.1  NonCoding
ENSMUST00000154868.1  NonCoding
ENSMUST00000123155.1  NonCoding
ENSMUST00000130683.1  NonCoding
ENSMUST00000163675.1  NonCoding
ENSMUST00000141723.1  NonCoding
ENSMUST00000182099.1  NonCoding
ENSMUST00000180603.1  NonCoding
ENSMUST00000181882.1  NonCoding
ENSMUST00000181093.1  NonCoding
ENSMUST00000148224.1  NonCoding
ENSMUST00000145581.1  NonCoding
ENSMUST00000124122.1  NonCoding
ENSMUST00000139423.1  NonCoding
ENSMUST00000139614.1  NonCoding
ENSMUST00000152024.1  NonCoding
ENSMUST00000141571.1  NonCoding
ENSMUST00000132553.1  NonCoding
ENSMUST00000127015.1  NonCoding
ENSMUST00000149677.1  NonCoding
ENSMUST00000142990.1  NonCoding
ENSMUST00000133644.1  NonCoding
ENSMUST00000178906.1  Coding
ENSMUST00000141580.1  NonCoding
ENSMUST00000156311.1  NonCoding
ENSMUST00000127709.1  NonCoding
ENSMUST00000129576.1  NonCoding
ENSMUST00000147067.1  NonCoding
ENSMUST00000140639.1  NonCoding
ENSMUST00000144875.1  NonCoding
ENSMUST00000139835.1  NonCoding
ENSMUST00000182894.1  NonCoding
ENSMUST00000147066.1  NonCoding
ENSMUST00000146704.1  NonCoding
ENSMUST00000129527.1  NonCoding
ENSMUST00000134966.1  NonCoding
ENSMUST00000133455.1  NonCoding
ENSMUST00000124786.1  NonCoding
ENSMUST00000148892.1  NonCoding
ENSMUST00000140196.1  NonCoding
ENSMUST00000137882.1  NonCoding
ENSMUST00000143064.1  NonCoding
ENSMUST00000132609.1  NonCoding
ENSMUST00000142425.1  Coding
ENSMUST00000126635.1  NonCoding
ENSMUST00000155499.1  NonCoding
ENSMUST00000151670.1  NonCoding
ENSMUST00000150754.1  NonCoding
ENSMUST00000143801.1  NonCoding
ENSMUST00000153814.1  NonCoding
ENSMUST00000125578.1  NonCoding
ENSMUST00000156350.1  NonCoding
ENSMUST00000130659.1  NonCoding
ENSMUST00000180943.1  NonCoding
ENSMUST00000143967.1  Coding
ENSMUST00000124738.1  NonCoding
ENSMUST00000153474.2  NonCoding
ENSMUST00000141090.1  NonCoding
ENSMUST00000124471.1  Coding
ENSMUST00000132840.1  NonCoding
ENSMUST00000129875.1  NonCoding
ENSMUST00000126252.1  NonCoding
ENSMUST00000142429.1  NonCoding
ENSMUST00000141769.1  NonCoding
ENSMUST00000125582.1  NonCoding
ENSMUST00000181084.1  NonCoding
ENSMUST00000138492.1  NonCoding
ENSMUST00000122947.1  Coding
ENSMUST00000142019.1  NonCoding
ENSMUST00000134059.1  NonCoding
ENSMUST00000151696.1  NonCoding
ENSMUST00000182496.1  Coding
ENSMUST00000182753.1  NonCoding
ENSMUST00000146326.1  NonCoding
ENSMUST00000181503.1  NonCoding
ENSMUST00000140646.1  NonCoding
ENSMUST00000044964.5  NonCoding
ENSMUST00000151434.1  NonCoding
ENSMUST00000181240.1  NonCoding
ENSMUST00000180708.1  NonCoding
ENSMUST00000155864.1  NonCoding
ENSMUST00000139469.1  NonCoding
ENSMUST00000162639.1  NonCoding
ENSMUST00000123463.1  NonCoding
ENSMUST00000142871.1  NonCoding
ENSMUST00000124394.2  NonCoding
ENSMUST00000181569.1  NonCoding
ENSMUST00000141008.1  NonCoding
ENSMUST00000182509.1  NonCoding
ENSMUST00000182801.1  NonCoding
ENSMUST00000182349.1  NonCoding
ENSMUST00000125230.1  NonCoding
ENSMUST00000156209.1  NonCoding
ENSMUST00000125010.1  NonCoding
ENSMUST00000126959.1  NonCoding
ENSMUST00000181440.1  NonCoding
ENSMUST00000156235.1  NonCoding
ENSMUST00000135385.1  NonCoding
ENSMUST00000160321.1  NonCoding
ENSMUST00000154305.1  NonCoding
ENSMUST00000181045.1  NonCoding
ENSMUST00000144460.1  NonCoding
ENSMUST00000151512.1  NonCoding
ENSMUST00000167009.1  NonCoding
ENSMUST00000150265.1  NonCoding
ENSMUST00000148010.1  NonCoding
ENSMUST00000173310.1  NonCoding
ENSMUST00000181941.1  NonCoding
ENSMUST00000177332.1  NonCoding
ENSMUST00000177482.1  NonCoding
ENSMUST00000159568.3  NonCoding
ENSMUST00000131334.1  NonCoding
ENSMUST00000146766.1  NonCoding
ENSMUST00000144612.1  NonCoding
ENSMUST00000156115.1  NonCoding
ENSMUST00000139185.1  NonCoding
ENSMUST00000145644.1  NonCoding
ENSMUST00000125185.1  NonCoding
ENSMUST00000163834.1  Coding
ENSMUST00000161820.1  NonCoding
ENSMUST00000160156.1  NonCoding
ENSMUST00000160187.1  NonCoding
ENSMUST00000128919.1  NonCoding
ENSMUST00000147260.1  NonCoding
ENSMUST00000180553.1  NonCoding
ENSMUST00000129546.2  NonCoding
ENSMUST00000133723.1  NonCoding
ENSMUST00000131502.1  NonCoding
ENSMUST00000082153.3  Coding
ENSMUST00000180809.1  NonCoding
ENSMUST00000141639.1  NonCoding
ENSMUST00000170986.1  NonCoding
ENSMUST00000181928.1  NonCoding
ENSMUST00000160577.1  NonCoding
ENSMUST00000171594.1  NonCoding
ENSMUST00000166951.1  NonCoding
ENSMUST00000133467.2  NonCoding
ENSMUST00000159544.2  NonCoding
ENSMUST00000136027.1  Coding
ENSMUST00000141307.1  NonCoding
ENSMUST00000139612.1  NonCoding
ENSMUST00000169225.2  Coding
ENSMUST00000153562.1  NonCoding
ENSMUST00000181153.1  NonCoding
ENSMUST00000181958.1  NonCoding
ENSMUST00000180864.1  NonCoding
ENSMUST00000127462.1  NonCoding
ENSMUST00000139791.1  NonCoding
ENSMUST00000154958.1  Coding
ENSMUST00000153805.1  NonCoding
ENSMUST00000181846.1  NonCoding
ENSMUST00000182937.1  NonCoding
ENSMUST00000180715.1  NonCoding
ENSMUST00000181264.1  NonCoding
ENSMUST00000180705.1  NonCoding
ENSMUST00000180424.1  NonCoding
ENSMUST00000181886.1  NonCoding
ENSMUST00000155217.1  NonCoding
ENSMUST00000147690.1  NonCoding
ENSMUST00000182342.1  NonCoding
ENSMUST00000183512.1  NonCoding
ENSMUST00000184420.1  NonCoding
ENSMUST00000140689.1  NonCoding
ENSMUST00000182878.1  NonCoding
ENSMUST00000180933.1  NonCoding
ENSMUST00000138891.1  NonCoding
ENSMUST00000181940.1  NonCoding
ENSMUST00000123668.1  NonCoding
ENSMUST00000152754.1  NonCoding
ENSMUST00000141681.1  NonCoding
ENSMUST00000141551.1  Coding
ENSMUST00000124393.1  NonCoding
ENSMUST00000131740.1  NonCoding
ENSMUST00000141299.1  NonCoding
ENSMUST00000128662.1  NonCoding
ENSMUST00000151014.1  NonCoding
ENSMUST00000181338.1  NonCoding
ENSMUST00000136749.1  Coding
ENSMUST00000132101.1  NonCoding
ENSMUST00000149618.1  NonCoding
ENSMUST00000123703.1  NonCoding
ENSMUST00000142008.1  NonCoding
ENSMUST00000181167.1  NonCoding
ENSMUST00000162770.1  NonCoding
ENSMUST00000142822.1  NonCoding
ENSMUST00000124790.1  NonCoding
ENSMUST00000156185.1  NonCoding
ENSMUST00000123595.1  Coding
ENSMUST00000181282.1  Coding
ENSMUST00000184406.1  NonCoding
ENSMUST00000179421.1  NonCoding
ENSMUST00000179029.1  NonCoding
ENSMUST00000180102.1  NonCoding
ENSMUST00000180445.1  NonCoding
ENSMUST00000161244.1  NonCoding
ENSMUST00000182863.1  NonCoding
ENSMUST00000140509.1  NonCoding
ENSMUST00000180524.1  NonCoding
ENSMUST00000173980.1  NonCoding
